iter,x,y,cost
1994,3,-nan,-nan
1995,3,-nan,-nan
1996,3,-nan,-nan
1997,3,-nan,-nan
1998,3,-nan,-nan
1999,3,-nan,-nan
2000,3,-nan,-nan
2001,3,-nan,-nan
2002,3,-nan,-nan
2003,3,-nan,-nan
2004,3,-nan,-nan
2005,3,-nan,-nan
2006,3,-nan,-nan
2007,3,-nan,-nan
2008,3,-nan,-nan
2009,3,-nan,-nan
2010,3,-nan,-nan
2011,3,-nan,-nan
2012,3,-nan,-nan
2013,3,-nan,-nan
2014,3,-nan,-nan
2015,3,-nan,-nan
2016,3,-nan,-nan
2017,3,-nan,-nan
2018,3,-nan,-nan
2019,3,-nan,-nan
2020,3,-nan,-nan
2021,3,-nan,-nan
2022,3,-nan,-nan
2023,3,-nan,-nan
2024,3,-nan,-nan
2025,3,-nan,-nan
2026,3,-nan,-nan
2027,3,-nan,-nan
2028,3,-nan,-nan
2029,3,-nan,-nan
2030,3,-nan,-nan
2031,3,-nan,-nan
2032,3,-nan,-nan
2033,3,-nan,-nan
2034,3,-nan,-nan
2035,3,-nan,-nan
2036,3,-nan,-nan
2037,3,-nan,-nan
2038,3,-nan,-nan
2039,3,-nan,-nan
2040,3,-nan,-nan
2041,3,-nan,-nan
2042,3,-nan,-nan
2043,3,-nan,-nan
2044,3,-nan,-nan
2045,3,-nan,-nan
2046,3,-nan,-nan
2047,3,-nan,-nan
2048,3,-nan,-nan
2049,3,-nan,-nan
2050,3,-nan,-nan
2051,3,-nan,-nan
2052,3,-nan,-nan
2053,3,-nan,-nan
2054,3,-nan,-nan
2055,3,-nan,-nan
2056,3,-nan,-nan
2057,3,-nan,-nan
2058,3,-nan,-nan
2059,3,-nan,-nan
2060,3,-nan,-nan
2061,3,-nan,-nan
2062,3,-nan,-nan
2063,3,-nan,-nan
2064,3,-nan,-nan
2065,3,-nan,-nan
2066,3,-nan,-nan
2067,3,-nan,-nan
2068,3,-nan,-nan
2069,3,-nan,-nan
2070,3,-nan,-nan
2071,3,-nan,-nan
2072,3,-nan,-nan
2073,3,-nan,-nan
2074,3,-nan,-nan
2075,3,-nan,-nan
2076,3,-nan,-nan
2077,3,-nan,-nan
2078,3,-nan,-nan
2079,3,-nan,-nan
2080,3,-nan,-nan
2081,3,-nan,-nan
2082,3,-nan,-nan
2083,3,-nan,-nan
2084,3,-nan,-nan
2085,3,-nan,-nan
2086,3,-nan,-nan
2087,3,-nan,-nan
2088,3,-nan,-nan
2089,3,-nan,-nan
2090,3,-nan,-nan
2091,3,-nan,-nan
2092,3,-nan,-nan
2093,3,-nan,-nan
2094,3,-nan,-nan
2095,3,-nan,-nan
2096,3,-nan,-nan
2097,3,-nan,-nan
2098,3,-nan,-nan
2099,3,-nan,-nan
2100,3,-nan,-nan
2101,3,-nan,-nan
2102,3,-nan,-nan
2103,3,-nan,-nan
2104,3,-nan,-nan
2105,3,-nan,-nan
2106,3,-nan,-nan
2107,3,-nan,-nan
2108,3,-nan,-nan
2109,3,-nan,-nan
2110,3,-nan,-nan
2111,3,-nan,-nan
2112,3,-nan,-nan
2113,3,-nan,-nan
2114,3,-nan,-nan
2115,3,-nan,-nan
2116,3,-nan,-nan
2117,3,-nan,-nan
2118,3,-nan,-nan
2119,3,-nan,-nan
2120,3,-nan,-nan
2121,3,-nan,-nan
2122,3,-nan,-nan
2123,3,-nan,-nan
2124,3,-nan,-nan
2125,3,-nan,-nan
2126,3,-nan,-nan
2127,3,-nan,-nan
2128,3,-nan,-nan
2129,3,-nan,-nan
2130,3,-nan,-nan
2131,3,-nan,-nan
2132,3,-nan,-nan
2133,3,-nan,-nan
2134,3,-nan,-nan
2135,3,-nan,-nan
2136,3,-nan,-nan
2137,3,-nan,-nan
2138,3,-nan,-nan
2139,3,-nan,-nan
2140,3,-nan,-nan
2141,3,-nan,-nan
2142,3,-nan,-nan
2143,3,-nan,-nan
2144,3,-nan,-nan
2145,3,-nan,-nan
2146,3,-nan,-nan
2147,3,-nan,-nan
2148,3,-nan,-nan
2149,3,-nan,-nan
2150,3,-nan,-nan
2151,3,-nan,-nan
2152,3,-nan,-nan
2153,3,-nan,-nan
2154,3,-nan,-nan
2155,3,-nan,-nan
2156,3,-nan,-nan
2157,3,-nan,-nan
2158,3,-nan,-nan
2159,3,-nan,-nan
2160,3,-nan,-nan
2161,3,-nan,-nan
2162,3,-nan,-nan
2163,3,-nan,-nan
2164,3,-nan,-nan
2165,3,-nan,-nan
2166,3,-nan,-nan
2167,3,-nan,-nan
2168,3,-nan,-nan
2169,3,-nan,-nan
2170,3,-nan,-nan
2171,3,-nan,-nan
2172,3,-nan,-nan
2173,3,-nan,-nan
2174,3,-nan,-nan
2175,3,-nan,-nan
2176,3,-nan,-nan
2177,3,-nan,-nan
2178,3,-nan,-nan
2179,3,-nan,-nan
2180,3,-nan,-nan
2181,3,-nan,-nan
2182,3,-nan,-nan
2183,3,-nan,-nan
2184,3,-nan,-nan
2185,3,-nan,-nan
2186,3,-nan,-nan
2187,3,-nan,-nan
2188,3,-nan,-nan
2189,3,-nan,-nan
2190,3,-nan,-nan
2191,3,-nan,-nan
2192,3,-nan,-nan
2193,3,-nan,-nan
2194,3,-nan,-nan
2195,3,-nan,-nan
2196,3,-nan,-nan
2197,3,-nan,-nan
2198,3,-nan,-nan
2199,3,-nan,-nan
2200,3,-nan,-nan
2201,3,-nan,-nan
2202,3,-nan,-nan
2203,3,-nan,-nan
2204,3,-nan,-nan
2205,3,-nan,-nan
2206,3,-nan,-nan
2207,3,-nan,-nan
2208,3,-nan,-nan
2209,3,-nan,-nan
2210,3,-nan,-nan
2211,3,-nan,-nan
2212,3,-nan,-nan
2213,3,-nan,-nan
2214,3,-nan,-nan
2215,3,-nan,-nan
2216,3,-nan,-nan
2217,3,-nan,-nan
2218,3,-nan,-nan
2219,3,-nan,-nan
2220,3,-nan,-nan
2221,3,-nan,-nan
2222,3,-nan,-nan
2223,3,-nan,-nan
2224,3,-nan,-nan
2225,3,-nan,-nan
2226,3,-nan,-nan
2227,3,-nan,-nan
2228,3,-nan,-nan
2229,3,-nan,-nan
2230,3,-nan,-nan
2231,3,-nan,-nan
2232,3,-nan,-nan
2233,3,-nan,-nan
2234,3,-nan,-nan
2235,3,-nan,-nan
2236,3,-nan,-nan
2237,3,-nan,-nan
2238,3,-nan,-nan
2239,3,-nan,-nan
2240,3,-nan,-nan
2241,3,-nan,-nan
2242,3,-nan,-nan
2243,3,-nan,-nan
2244,3,-nan,-nan
2245,3,-nan,-nan
2246,3,-nan,-nan
2247,3,-nan,-nan
2248,3,-nan,-nan
2249,3,-nan,-nan
2250,3,-nan,-nan
2251,3,-nan,-nan
2252,3,-nan,-nan
2253,3,-nan,-nan
2254,3,-nan,-nan
2255,3,-nan,-nan
2256,3,-nan,-nan
2257,3,-nan,-nan
2258,3,-nan,-nan
2259,3,-nan,-nan
2260,3,-nan,-nan
2261,3,-nan,-nan
2262,3,-nan,-nan
2263,3,-nan,-nan
2264,3,-nan,-nan
2265,3,-nan,-nan
2266,3,-nan,-nan
2267,3,-nan,-nan
2268,3,-nan,-nan
2269,3,-nan,-nan
2270,3,-nan,-nan
2271,3,-nan,-nan
2272,3,-nan,-nan
2273,3,-nan,-nan
2274,3,-nan,-nan
2275,3,-nan,-nan
2276,3,-nan,-nan
2277,3,-nan,-nan
2278,3,-nan,-nan
2279,3,-nan,-nan
2280,3,-nan,-nan
2281,3,-nan,-nan
2282,3,-nan,-nan
2283,3,-nan,-nan
2284,3,-nan,-nan
2285,3,-nan,-nan
2286,3,-nan,-nan
2287,3,-nan,-nan
2288,3,-nan,-nan
2289,3,-nan,-nan
2290,3,-nan,-nan
2291,3,-nan,-nan
2292,3,-nan,-nan
2293,3,-nan,-nan
2294,3,-nan,-nan
2295,3,-nan,-nan
2296,3,-nan,-nan
2297,3,-nan,-nan
2298,3,-nan,-nan
2299,3,-nan,-nan
2300,3,-nan,-nan
2301,3,-nan,-nan
2302,3,-nan,-nan
2303,3,-nan,-nan
2304,3,-nan,-nan
2305,3,-nan,-nan
2306,3,-nan,-nan
2307,3,-nan,-nan
2308,3,-nan,-nan
2309,3,-nan,-nan
2310,3,-nan,-nan
2311,3,-nan,-nan
2312,3,-nan,-nan
2313,3,-nan,-nan
2314,3,-nan,-nan
2315,3,-nan,-nan
2316,3,-nan,-nan
2317,3,-nan,-nan
2318,3,-nan,-nan
2319,3,-nan,-nan
2320,3,-nan,-nan
2321,3,-nan,-nan
2322,3,-nan,-nan
2323,3,-nan,-nan
2324,3,-nan,-nan
2325,3,-nan,-nan
2326,3,-nan,-nan
2327,3,-nan,-nan
2328,3,-nan,-nan
2329,3,-nan,-nan
2330,3,-nan,-nan
2331,3,-nan,-nan
2332,3,-nan,-nan
2333,3,-nan,-nan
2334,3,-nan,-nan
2335,3,-nan,-nan
2336,3,-nan,-nan
2337,3,-nan,-nan
2338,3,-nan,-nan
2339,3,-nan,-nan
2340,3,-nan,-nan
2341,3,-nan,-nan
2342,3,-nan,-nan
2343,3,-nan,-nan
2344,3,-nan,-nan
2345,3,-nan,-nan
2346,3,-nan,-nan
2347,3,-nan,-nan
2348,3,-nan,-nan
2349,3,-nan,-nan
2350,3,-nan,-nan
2351,3,-nan,-nan
2352,3,-nan,-nan
2353,3,-nan,-nan
2354,3,-nan,-nan
2355,3,-nan,-nan
2356,3,-nan,-nan
2357,3,-nan,-nan
2358,3,-nan,-nan
2359,3,-nan,-nan
2360,3,-nan,-nan
2361,3,-nan,-nan
2362,3,-nan,-nan
2363,3,-nan,-nan
2364,3,-nan,-nan
2365,3,-nan,-nan
2366,3,-nan,-nan
2367,3,-nan,-nan
2368,3,-nan,-nan
2369,3,-nan,-nan
2370,3,-nan,-nan
2371,3,-nan,-nan
2372,3,-nan,-nan
2373,3,-nan,-nan
2374,3,-nan,-nan
2375,3,-nan,-nan
2376,3,-nan,-nan
2377,3,-nan,-nan
2378,3,-nan,-nan
2379,3,-nan,-nan
2380,3,-nan,-nan
2381,3,-nan,-nan
2382,3,-nan,-nan
2383,3,-nan,-nan
2384,3,-nan,-nan
2385,3,-nan,-nan
2386,3,-nan,-nan
2387,3,-nan,-nan
2388,3,-nan,-nan
2389,3,-nan,-nan
2390,3,-nan,-nan
2391,3,-nan,-nan
2392,3,-nan,-nan
2393,3,-nan,-nan
2394,3,-nan,-nan
2395,3,-nan,-nan
2396,3,-nan,-nan
2397,3,-nan,-nan
2398,3,-nan,-nan
2399,3,-nan,-nan
2400,3,-nan,-nan
2401,3,-nan,-nan
2402,3,-nan,-nan
2403,3,-nan,-nan
2404,3,-nan,-nan
2405,3,-nan,-nan
2406,3,-nan,-nan
2407,3,-nan,-nan
2408,3,-nan,-nan
2409,3,-nan,-nan
2410,3,-nan,-nan
2411,3,-nan,-nan
2412,3,-nan,-nan
2413,3,-nan,-nan
2414,3,-nan,-nan
2415,3,-nan,-nan
2416,3,-nan,-nan
2417,3,-nan,-nan
2418,3,-nan,-nan
2419,3,-nan,-nan
2420,3,-nan,-nan
2421,3,-nan,-nan
2422,3,-nan,-nan
2423,3,-nan,-nan
2424,3,-nan,-nan
2425,3,-nan,-nan
2426,3,-nan,-nan
2427,3,-nan,-nan
2428,3,-nan,-nan
2429,3,-nan,-nan
2430,3,-nan,-nan
2431,3,-nan,-nan
2432,3,-nan,-nan
2433,3,-nan,-nan
2434,3,-nan,-nan
2435,3,-nan,-nan
2436,3,-nan,-nan
2437,3,-nan,-nan
2438,3,-nan,-nan
2439,3,-nan,-nan
2440,3,-nan,-nan
2441,3,-nan,-nan
2442,3,-nan,-nan
2443,3,-nan,-nan
2444,3,-nan,-nan
2445,3,-nan,-nan
2446,3,-nan,-nan
2447,3,-nan,-nan
2448,3,-nan,-nan
2449,3,-nan,-nan
2450,3,-nan,-nan
2451,3,-nan,-nan
2452,3,-nan,-nan
2453,3,-nan,-nan
2454,3,-nan,-nan
2455,3,-nan,-nan
2456,3,-nan,-nan
2457,3,-nan,-nan
2458,3,-nan,-nan
2459,3,-nan,-nan
2460,3,-nan,-nan
2461,3,-nan,-nan
2462,3,-nan,-nan
2463,3,-nan,-nan
2464,3,-nan,-nan
2465,3,-nan,-nan
2466,3,-nan,-nan
2467,3,-nan,-nan
2468,3,-nan,-nan
2469,3,-nan,-nan
2470,3,-nan,-nan
2471,3,-nan,-nan
2472,3,-nan,-nan
2473,3,-nan,-nan
2474,3,-nan,-nan
2475,3,-nan,-nan
2476,3,-nan,-nan
2477,3,-nan,-nan
2478,3,-nan,-nan
2479,3,-nan,-nan
2480,3,-nan,-nan
2481,3,-nan,-nan
2482,3,-nan,-nan
2483,3,-nan,-nan
2484,3,-nan,-nan
2485,3,-nan,-nan
2486,3,-nan,-nan
2487,3,-nan,-nan
2488,3,-nan,-nan
2489,3,-nan,-nan
2490,3,-nan,-nan
2491,3,-nan,-nan
2492,3,-nan,-nan
2493,3,-nan,-nan
2494,3,-nan,-nan
2495,3,-nan,-nan
2496,3,-nan,-nan
2497,3,-nan,-nan
2498,3,-nan,-nan
2499,3,-nan,-nan
2500,3,-nan,-nan
2501,3,-nan,-nan
2502,3,-nan,-nan
2503,3,-nan,-nan
2504,3,-nan,-nan
2505,3,-nan,-nan
2506,3,-nan,-nan
2507,3,-nan,-nan
2508,3,-nan,-nan
2509,3,-nan,-nan
2510,3,-nan,-nan
2511,3,-nan,-nan
2512,3,-nan,-nan
2513,3,-nan,-nan
2514,3,-nan,-nan
2515,3,-nan,-nan
2516,3,-nan,-nan
2517,3,-nan,-nan
2518,3,-nan,-nan
2519,3,-nan,-nan
2520,3,-nan,-nan
2521,3,-nan,-nan
2522,3,-nan,-nan
2523,3,-nan,-nan
2524,3,-nan,-nan
2525,3,-nan,-nan
2526,3,-nan,-nan
2527,3,-nan,-nan
2528,3,-nan,-nan
2529,3,-nan,-nan
2530,3,-nan,-nan
2531,3,-nan,-nan
2532,3,-nan,-nan
2533,3,-nan,-nan
2534,3,-nan,-nan
2535,3,-nan,-nan
2536,3,-nan,-nan
2537,3,-nan,-nan
2538,3,-nan,-nan
2539,3,-nan,-nan
2540,3,-nan,-nan
2541,3,-nan,-nan
2542,3,-nan,-nan
2543,3,-nan,-nan
2544,3,-nan,-nan
2545,3,-nan,-nan
2546,3,-nan,-nan
2547,3,-nan,-nan
2548,3,-nan,-nan
2549,3,-nan,-nan
2550,3,-nan,-nan
2551,3,-nan,-nan
2552,3,-nan,-nan
2553,3,-nan,-nan
2554,3,-nan,-nan
2555,3,-nan,-nan
2556,3,-nan,-nan
2557,3,-nan,-nan
2558,3,-nan,-nan
2559,3,-nan,-nan
2560,3,-nan,-nan
2561,3,-nan,-nan
2562,3,-nan,-nan
2563,3,-nan,-nan
2564,3,-nan,-nan
2565,3,-nan,-nan
2566,3,-nan,-nan
2567,3,-nan,-nan
2568,3,-nan,-nan
2569,3,-nan,-nan
2570,3,-nan,-nan
2571,3,-nan,-nan
2572,3,-nan,-nan
2573,3,-nan,-nan
2574,3,-nan,-nan
2575,3,-nan,-nan
2576,3,-nan,-nan
2577,3,-nan,-nan
2578,3,-nan,-nan
2579,3,-nan,-nan
2580,3,-nan,-nan
2581,3,-nan,-nan
2582,3,-nan,-nan
2583,3,-nan,-nan
2584,3,-nan,-nan
2585,3,-nan,-nan
2586,3,-nan,-nan
2587,3,-nan,-nan
2588,3,-nan,-nan
2589,3,-nan,-nan
2590,3,-nan,-nan
2591,3,-nan,-nan
2592,3,-nan,-nan
2593,3,-nan,-nan
2594,3,-nan,-nan
2595,3,-nan,-nan
2596,3,-nan,-nan
2597,3,-nan,-nan
2598,3,-nan,-nan
2599,3,-nan,-nan
2600,3,-nan,-nan
2601,3,-nan,-nan
2602,3,-nan,-nan
2603,3,-nan,-nan
2604,3,-nan,-nan
2605,3,-nan,-nan
2606,3,-nan,-nan
2607,3,-nan,-nan
2608,3,-nan,-nan
2609,3,-nan,-nan
2610,3,-nan,-nan
2611,3,-nan,-nan
2612,3,-nan,-nan
2613,3,-nan,-nan
2614,3,-nan,-nan
2615,3,-nan,-nan
2616,3,-nan,-nan
2617,3,-nan,-nan
2618,3,-nan,-nan
2619,3,-nan,-nan
2620,3,-nan,-nan
2621,3,-nan,-nan
2622,3,-nan,-nan
2623,3,-nan,-nan
2624,3,-nan,-nan
2625,3,-nan,-nan
2626,3,-nan,-nan
2627,3,-nan,-nan
2628,3,-nan,-nan
2629,3,-nan,-nan
2630,3,-nan,-nan
2631,3,-nan,-nan
2632,3,-nan,-nan
2633,3,-nan,-nan
2634,3,-nan,-nan
2635,3,-nan,-nan
2636,3,-nan,-nan
2637,3,-nan,-nan
2638,3,-nan,-nan
2639,3,-nan,-nan
2640,3,-nan,-nan
2641,3,-nan,-nan
2642,3,-nan,-nan
2643,3,-nan,-nan
2644,3,-nan,-nan
2645,3,-nan,-nan
2646,3,-nan,-nan
2647,3,-nan,-nan
2648,3,-nan,-nan
2649,3,-nan,-nan
2650,3,-nan,-nan
2651,3,-nan,-nan
2652,3,-nan,-nan
2653,3,-nan,-nan
2654,3,-nan,-nan
2655,3,-nan,-nan
2656,3,-nan,-nan
2657,3,-nan,-nan
2658,3,-nan,-nan
2659,3,-nan,-nan
2660,3,-nan,-nan
2661,3,-nan,-nan
2662,3,-nan,-nan
2663,3,-nan,-nan
2664,3,-nan,-nan
2665,3,-nan,-nan
2666,3,-nan,-nan
2667,3,-nan,-nan
2668,3,-nan,-nan
2669,3,-nan,-nan
2670,3,-nan,-nan
2671,3,-nan,-nan
2672,3,-nan,-nan
2673,3,-nan,-nan
2674,3,-nan,-nan
2675,3,-nan,-nan
2676,3,-nan,-nan
2677,3,-nan,-nan
2678,3,-nan,-nan
2679,3,-nan,-nan
2680,3,-nan,-nan
2681,3,-nan,-nan
2682,3,-nan,-nan
2683,3,-nan,-nan
2684,3,-nan,-nan
2685,3,-nan,-nan
2686,3,-nan,-nan
2687,3,-nan,-nan
2688,3,-nan,-nan
2689,3,-nan,-nan
2690,3,-nan,-nan
2691,3,-nan,-nan
2692,3,-nan,-nan
2693,3,-nan,-nan
2694,3,-nan,-nan
2695,3,-nan,-nan
2696,3,-nan,-nan
2697,3,-nan,-nan
2698,3,-nan,-nan
2699,3,-nan,-nan
2700,3,-nan,-nan
2701,3,-nan,-nan
2702,3,-nan,-nan
2703,3,-nan,-nan
2704,3,-nan,-nan
2705,3,-nan,-nan
2706,3,-nan,-nan
2707,3,-nan,-nan
2708,3,-nan,-nan
2709,3,-nan,-nan
2710,3,-nan,-nan
2711,3,-nan,-nan
2712,3,-nan,-nan
2713,3,-nan,-nan
2714,3,-nan,-nan
2715,3,-nan,-nan
2716,3,-nan,-nan
2717,3,-nan,-nan
2718,3,-nan,-nan
2719,3,-nan,-nan
2720,3,-nan,-nan
2721,3,-nan,-nan
2722,3,-nan,-nan
2723,3,-nan,-nan
2724,3,-nan,-nan
2725,3,-nan,-nan
2726,3,-nan,-nan
2727,3,-nan,-nan
2728,3,-nan,-nan
2729,3,-nan,-nan
2730,3,-nan,-nan
2731,3,-nan,-nan
2732,3,-nan,-nan
2733,3,-nan,-nan
2734,3,-nan,-nan
2735,3,-nan,-nan
2736,3,-nan,-nan
2737,3,-nan,-nan
2738,3,-nan,-nan
2739,3,-nan,-nan
2740,3,-nan,-nan
2741,3,-nan,-nan
2742,3,-nan,-nan
2743,3,-nan,-nan
2744,3,-nan,-nan
2745,3,-nan,-nan
2746,3,-nan,-nan
2747,3,-nan,-nan
2748,3,-nan,-nan
2749,3,-nan,-nan
2750,3,-nan,-nan
2751,3,-nan,-nan
2752,3,-nan,-nan
2753,3,-nan,-nan
2754,3,-nan,-nan
2755,3,-nan,-nan
2756,3,-nan,-nan
2757,3,-nan,-nan
2758,3,-nan,-nan
2759,3,-nan,-nan
2760,3,-nan,-nan
2761,3,-nan,-nan
2762,3,-nan,-nan
2763,3,-nan,-nan
2764,3,-nan,-nan
2765,3,-nan,-nan
2766,3,-nan,-nan
2767,3,-nan,-nan
2768,3,-nan,-nan
2769,3,-nan,-nan
2770,3,-nan,-nan
2771,3,-nan,-nan
2772,3,-nan,-nan
2773,3,-nan,-nan
2774,3,-nan,-nan
2775,3,-nan,-nan
2776,3,-nan,-nan
2777,3,-nan,-nan
2778,3,-nan,-nan
2779,3,-nan,-nan
2780,3,-nan,-nan
2781,3,-nan,-nan
2782,3,-nan,-nan
2783,3,-nan,-nan
2784,3,-nan,-nan
2785,3,-nan,-nan
2786,3,-nan,-nan
2787,3,-nan,-nan
2788,3,-nan,-nan
2789,3,-nan,-nan
2790,3,-nan,-nan
2791,3,-nan,-nan
2792,3,-nan,-nan
2793,3,-nan,-nan
2794,3,-nan,-nan
2795,3,-nan,-nan
2796,3,-nan,-nan
2797,3,-nan,-nan
2798,3,-nan,-nan
2799,3,-nan,-nan
2800,3,-nan,-nan
2801,3,-nan,-nan
2802,3,-nan,-nan
2803,3,-nan,-nan
2804,3,-nan,-nan
2805,3,-nan,-nan
2806,3,-nan,-nan
2807,3,-nan,-nan
2808,3,-nan,-nan
2809,3,-nan,-nan
2810,3,-nan,-nan
2811,3,-nan,-nan
2812,3,-nan,-nan
2813,3,-nan,-nan
2814,3,-nan,-nan
2815,3,-nan,-nan
2816,3,-nan,-nan
2817,3,-nan,-nan
2818,3,-nan,-nan
2819,3,-nan,-nan
2820,3,-nan,-nan
2821,3,-nan,-nan
2822,3,-nan,-nan
2823,3,-nan,-nan
2824,3,-nan,-nan
2825,3,-nan,-nan
2826,3,-nan,-nan
2827,3,-nan,-nan
2828,3,-nan,-nan
2829,3,-nan,-nan
2830,3,-nan,-nan
2831,3,-nan,-nan
2832,3,-nan,-nan
2833,3,-nan,-nan
2834,3,-nan,-nan
2835,3,-nan,-nan
2836,3,-nan,-nan
2837,3,-nan,-nan
2838,3,-nan,-nan
2839,3,-nan,-nan
2840,3,-nan,-nan
2841,3,-nan,-nan
2842,3,-nan,-nan
2843,3,-nan,-nan
2844,3,-nan,-nan
2845,3,-nan,-nan
2846,3,-nan,-nan
2847,3,-nan,-nan
2848,3,-nan,-nan
2849,3,-nan,-nan
2850,3,-nan,-nan
2851,3,-nan,-nan
2852,3,-nan,-nan
2853,3,-nan,-nan
2854,3,-nan,-nan
2855,3,-nan,-nan
2856,3,-nan,-nan
2857,3,-nan,-nan
2858,3,-nan,-nan
2859,3,-nan,-nan
2860,3,-nan,-nan
2861,3,-nan,-nan
2862,3,-nan,-nan
2863,3,-nan,-nan
2864,3,-nan,-nan
2865,3,-nan,-nan
2866,3,-nan,-nan
2867,3,-nan,-nan
2868,3,-nan,-nan
2869,3,-nan,-nan
2870,3,-nan,-nan
2871,3,-nan,-nan
2872,3,-nan,-nan
2873,3,-nan,-nan
2874,3,-nan,-nan
2875,3,-nan,-nan
2876,3,-nan,-nan
2877,3,-nan,-nan
2878,3,-nan,-nan
2879,3,-nan,-nan
2880,3,-nan,-nan
2881,3,-nan,-nan
2882,3,-nan,-nan
2883,3,-nan,-nan
2884,3,-nan,-nan
2885,3,-nan,-nan
2886,3,-nan,-nan
2887,3,-nan,-nan
2888,3,-nan,-nan
2889,3,-nan,-nan
2890,3,-nan,-nan
2891,3,-nan,-nan
2892,3,-nan,-nan
2893,3,-nan,-nan
2894,3,-nan,-nan
2895,3,-nan,-nan
2896,3,-nan,-nan
2897,3,-nan,-nan
2898,3,-nan,-nan
2899,3,-nan,-nan
2900,3,-nan,-nan
2901,3,-nan,-nan
2902,3,-nan,-nan
2903,3,-nan,-nan
2904,3,-nan,-nan
2905,3,-nan,-nan
2906,3,-nan,-nan
2907,3,-nan,-nan
2908,3,-nan,-nan
2909,3,-nan,-nan
2910,3,-nan,-nan
2911,3,-nan,-nan
2912,3,-nan,-nan
2913,3,-nan,-nan
2914,3,-nan,-nan
2915,3,-nan,-nan
2916,3,-nan,-nan
2917,3,-nan,-nan
2918,3,-nan,-nan
2919,3,-nan,-nan
2920,3,-nan,-nan
2921,3,-nan,-nan
2922,3,-nan,-nan
2923,3,-nan,-nan
2924,3,-nan,-nan
2925,3,-nan,-nan
2926,3,-nan,-nan
2927,3,-nan,-nan
2928,3,-nan,-nan
2929,3,-nan,-nan
2930,3,-nan,-nan
2931,3,-nan,-nan
2932,3,-nan,-nan
2933,3,-nan,-nan
2934,3,-nan,-nan
2935,3,-nan,-nan
2936,3,-nan,-nan
2937,3,-nan,-nan
2938,3,-nan,-nan
2939,3,-nan,-nan
2940,3,-nan,-nan
2941,3,-nan,-nan
2942,3,-nan,-nan
2943,3,-nan,-nan
2944,3,-nan,-nan
2945,3,-nan,-nan
2946,3,-nan,-nan
2947,3,-nan,-nan
2948,3,-nan,-nan
2949,3,-nan,-nan
2950,3,-nan,-nan
2951,3,-nan,-nan
2952,3,-nan,-nan
2953,3,-nan,-nan
2954,3,-nan,-nan
2955,3,-nan,-nan
2956,3,-nan,-nan
2957,3,-nan,-nan
2958,3,-nan,-nan
2959,3,-nan,-nan
2960,3,-nan,-nan
2961,3,-nan,-nan
2962,3,-nan,-nan
2963,3,-nan,-nan
2964,3,-nan,-nan
2965,3,-nan,-nan
2966,3,-nan,-nan
2967,3,-nan,-nan
2968,3,-nan,-nan
2969,3,-nan,-nan
2970,3,-nan,-nan
2971,3,-nan,-nan
2972,3,-nan,-nan
2973,3,-nan,-nan
2974,3,-nan,-nan
2975,3,-nan,-nan
2976,3,-nan,-nan
2977,3,-nan,-nan
2978,3,-nan,-nan
2979,3,-nan,-nan
2980,3,-nan,-nan
2981,3,-nan,-nan
2982,3,-nan,-nan
2983,3,-nan,-nan
2984,3,-nan,-nan
2985,3,-nan,-nan
2986,3,-nan,-nan
2987,3,-nan,-nan
2988,3,-nan,-nan
2989,3,-nan,-nan
2990,3,-nan,-nan
2991,3,-nan,-nan
2992,3,-nan,-nan
2993,3,-nan,-nan
2994,3,-nan,-nan
2995,3,-nan,-nan
2996,3,-nan,-nan
2997,3,-nan,-nan
2998,3,-nan,-nan
2999,3,-nan,-nan
3000,3,-nan,-nan
3001,3,-nan,-nan
3002,3,-nan,-nan
3003,3,-nan,-nan
3004,3,-nan,-nan
3005,3,-nan,-nan
3006,3,-nan,-nan
3007,3,-nan,-nan
3008,3,-nan,-nan
3009,3,-nan,-nan
3010,3,-nan,-nan
3011,3,-nan,-nan
3012,3,-nan,-nan
3013,3,-nan,-nan
3014,3,-nan,-nan
3015,3,-nan,-nan
3016,3,-nan,-nan
3017,3,-nan,-nan
3018,3,-nan,-nan
3019,3,-nan,-nan
3020,3,-nan,-nan
3021,3,-nan,-nan
3022,3,-nan,-nan
3023,3,-nan,-nan
3024,3,-nan,-nan
3025,3,-nan,-nan
3026,3,-nan,-nan
3027,3,-nan,-nan
3028,3,-nan,-nan
3029,3,-nan,-nan
3030,3,-nan,-nan
3031,3,-nan,-nan
3032,3,-nan,-nan
3033,3,-nan,-nan
3034,3,-nan,-nan
3035,3,-nan,-nan
3036,3,-nan,-nan
3037,3,-nan,-nan
3038,3,-nan,-nan
3039,3,-nan,-nan
3040,3,-nan,-nan
3041,3,-nan,-nan
3042,3,-nan,-nan
3043,3,-nan,-nan
3044,3,-nan,-nan
3045,3,-nan,-nan
3046,3,-nan,-nan
3047,3,-nan,-nan
3048,3,-nan,-nan
3049,3,-nan,-nan
3050,3,-nan,-nan
3051,3,-nan,-nan
3052,3,-nan,-nan
3053,3,-nan,-nan
3054,3,-nan,-nan
3055,3,-nan,-nan
3056,3,-nan,-nan
3057,3,-nan,-nan
3058,3,-nan,-nan
3059,3,-nan,-nan
3060,3,-nan,-nan
3061,3,-nan,-nan
3062,3,-nan,-nan
3063,3,-nan,-nan
3064,3,-nan,-nan
3065,3,-nan,-nan
3066,3,-nan,-nan
3067,3,-nan,-nan
3068,3,-nan,-nan
3069,3,-nan,-nan
